,bed,bath,acre_lot,zip_code,house_size,price,prev_sold_year,latitude,longitude,county
258,3.0,3.0,0.9,18301.0,3182.0,189000.0,1999.0,41.042703,-75.175581,19.0
262,4.0,2.0,1.13,18301.0,2100.0,279900.0,2012.0,41.042703,-75.175581,19.0
265,4.0,3.0,0.94,18301.0,2260.0,297000.0,2010.0,41.042703,-75.175581,19.0
267,3.0,3.0,0.5,18301.0,1944.0,329913.0,1998.0,41.042703,-75.175581,19.0
268,3.0,1.0,0.15,18301.0,900.0,239000.0,2008.0,41.042703,-75.175581,19.0
270,3.0,2.0,0.63,18301.0,2345.0,249000.0,2005.0,41.042703,-75.175581,19.0
273,4.0,3.0,0.35,18301.0,2854.0,399900.0,2014.0,41.042703,-75.175581,19.0
274,2.0,1.0,0.59,18301.0,864.0,127300.0,2019.0,41.042703,-75.175581,19.0
275,6.0,4.0,0.13,18301.0,3208.0,219900.0,1996.0,41.042703,-75.175581,19.0
277,3.0,2.0,0.11,18301.0,1222.0,235000.0,2003.0,41.042703,-75.175581,19.0
278,3.0,2.0,0.68,18301.0,1700.0,275000.0,2012.0,41.042703,-75.175581,19.0
279,4.0,3.0,0.44,18301.0,2027.0,274900.0,2022.0,41.042703,-75.175581,19.0
280,3.0,2.0,1.1,18301.0,1300.0,299900.0,2016.0,41.042703,-75.175581,19.0
281,4.0,2.0,0.25,18301.0,1987.0,279900.0,2008.0,41.042703,-75.175581,19.0
283,3.0,2.0,0.06,18301.0,1650.0,260000.0,2014.0,41.042703,-75.175581,19.0
285,2.0,2.0,0.05,18301.0,1344.0,225000.0,1989.0,41.042703,-75.175581,19.0
287,4.0,3.0,0.3,18301.0,2391.0,349900.0,2012.0,41.042703,-75.175581,19.0
288,3.0,2.0,0.28,18301.0,1861.0,275000.0,1986.0,41.042703,-75.175581,19.0
289,3.0,2.0,1.0,18301.0,1560.0,239900.0,2012.0,41.042703,-75.175581,19.0
290,5.0,3.0,0.29,18301.0,2200.0,365000.0,2018.0,41.042703,-75.175581,19.0
291,4.0,4.0,0.74,18301.0,2122.0,345000.0,2004.0,41.042703,-75.175581,19.0
293,2.0,3.0,0.03,18360.0,1230.0,189900.0,2005.0,40.967382,-75.287972,15.0
298,3.0,2.0,0.24,18360.0,1161.0,285000.0,2020.0,40.967382,-75.287972,15.0
299,4.0,2.0,0.39,18360.0,2142.0,269000.0,2021.0,40.967382,-75.287972,15.0
300,4.0,3.0,0.15,18360.0,2808.0,470000.0,1988.0,40.967382,-75.287972,15.0
303,3.0,2.0,1.02,18360.0,1152.0,59900.0,2006.0,40.967382,-75.287972,15.0
304,4.0,2.0,0.36,18360.0,1731.0,289000.0,2021.0,40.967382,-75.287972,15.0
306,3.0,2.0,0.08,18360.0,1944.0,249900.0,2021.0,40.967382,-75.287972,15.0
308,3.0,2.0,0.04,18360.0,1530.0,265000.0,2011.0,40.967382,-75.287972,15.0
309,4.0,3.0,0.69,18360.0,3775.0,439900.0,2017.0,40.967382,-75.287972,15.0
310,4.0,3.0,0.34,18360.0,3050.0,428800.0,1990.0,40.967382,-75.287972,15.0
312,2.0,2.0,0.02,18360.0,1259.0,159900.0,1998.0,40.967382,-75.287972,15.0
314,3.0,1.0,0.19,18360.0,1377.0,184900.0,2004.0,40.967382,-75.287972,15.0
316,3.0,2.0,0.04,18360.0,1889.0,249999.0,2015.0,40.967382,-75.287972,15.0
317,3.0,2.0,0.11,18360.0,1120.0,264900.0,2021.0,40.967382,-75.287972,15.0
318,3.0,5.0,15.0,18343.0,2500.0,1500000.0,2020.0,40.898529,-75.110092,15.0
319,4.0,4.0,0.5,18343.0,2149.0,250000.0,2016.0,40.898529,-75.110092,15.0
321,3.0,2.0,0.23,18343.0,1152.0,70000.0,2021.0,40.898529,-75.110092,15.0
323,3.0,2.0,3.27,18343.0,1152.0,125000.0,2014.0,40.898529,-75.110092,15.0
324,3.0,2.0,0.21,18343.0,1752.0,349900.0,2016.0,40.898529,-75.110092,15.0
326,5.0,4.0,1.92,18343.0,4260.0,535000.0,2020.0,40.898529,-75.110092,15.0
327,4.0,4.0,3.19,18343.0,2734.0,550000.0,1999.0,40.898529,-75.110092,15.0
328,6.0,2.0,0.17,18343.0,2944.0,229900.0,2016.0,40.898529,-75.110092,15.0
329,4.0,2.0,1.0,18343.0,2100.0,325000.0,2022.0,40.898529,-75.110092,15.0
330,4.0,3.0,1.0,18343.0,3158.0,475000.0,2003.0,40.898529,-75.110092,15.0
331,6.0,4.0,1.99,18343.0,4044.0,599900.0,2020.0,40.898529,-75.110092,15.0
332,4.0,3.0,0.4,18324.0,2661.0,349000.0,2019.0,41.158143,-75.000689,4.0
339,3.0,2.0,0.29,18324.0,2700.0,200000.0,2014.0,41.158143,-75.000689,4.0
351,4.0,3.0,1.54,18324.0,2338.0,515000.0,1999.0,41.158143,-75.000689,4.0
354,2.0,1.0,0.51,18324.0,816.0,106000.0,1988.0,41.158143,-75.000689,4.0
359,3.0,2.0,0.59,18324.0,1152.0,41500.0,2018.0,41.158143,-75.000689,4.0
360,4.0,3.0,0.72,18324.0,2354.0,237000.0,2015.0,41.158143,-75.000689,4.0
361,3.0,2.0,0.43,18324.0,1204.0,199000.0,1988.0,41.158143,-75.000689,4.0
362,5.0,3.0,1.0,18324.0,2270.0,299000.0,2012.0,41.158143,-75.000689,4.0
364,4.0,3.0,0.9,18324.0,1624.0,200000.0,2006.0,41.158143,-75.000689,4.0
365,4.0,3.0,0.28,18324.0,2512.0,240000.0,2017.0,41.158143,-75.000689,4.0
366,3.0,3.0,0.4,18324.0,1260.0,134850.0,2022.0,41.158143,-75.000689,4.0
367,3.0,3.0,0.41,18324.0,2100.0,265000.0,2015.0,41.158143,-75.000689,4.0
368,3.0,2.0,0.55,18324.0,1152.0,18000.0,2019.0,41.158143,-75.000689,4.0
369,4.0,4.0,0.85,18324.0,2192.0,299900.0,2010.0,41.158143,-75.000689,4.0
370,3.0,2.0,0.45,18324.0,1880.0,399000.0,2018.0,41.158143,-75.000689,4.0
371,2.0,2.0,0.04,18324.0,1050.0,115000.0,2003.0,41.158143,-75.000689,4.0
372,4.0,1.0,0.33,18324.0,1040.0,162000.0,1986.0,41.158143,-75.000689,4.0
373,4.0,3.0,0.04,18324.0,2500.0,349900.0,2021.0,41.158143,-75.000689,4.0
377,4.0,3.0,0.53,18324.0,1736.0,350000.0,2011.0,41.158143,-75.000689,4.0
378,5.0,3.0,0.34,18324.0,2326.0,284900.0,2020.0,41.158143,-75.000689,4.0
379,5.0,3.0,1.2,18324.0,2372.0,379000.0,2013.0,41.158143,-75.000689,4.0
381,4.0,3.0,0.37,18324.0,2218.0,350000.0,2021.0,41.158143,-75.000689,4.0
383,4.0,3.0,0.4,18324.0,3158.0,329000.0,2007.0,41.158143,-75.000689,4.0
385,4.0,3.0,0.7,18324.0,2629.0,329000.0,1997.0,41.158143,-75.000689,4.0
387,3.0,2.0,0.35,18324.0,1152.0,192000.0,2012.0,41.158143,-75.000689,4.0
