,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price,prev_sold_year,latitude,longitude,county
21133,3.0,2.0,0.17,8021.0,1500.0,2007-03-13,11000.0,2007,39.806194,-75.000151,16
21134,2.0,2.0,0.17,8021.0,1260.0,2018-07-14,229990.0,2018,39.806194,-75.000151,16
21135,2.0,3.0,0.11,8021.0,1392.0,2004-03-22,104900.0,2004,39.806194,-75.000151,16
21136,5.0,3.0,0.11,8021.0,2260.0,2021-06-29,390000.0,2021,39.806194,-75.000151,16
21138,2.0,2.0,0.11,8021.0,992.0,2006-06-07,80000.0,2006,39.806194,-75.000151,16
21140,2.0,1.0,0.17,8021.0,944.0,2019-07-10,199900.0,2019,39.806194,-75.000151,16
21141,3.0,2.0,0.18,8021.0,1200.0,2018-10-09,229900.0,2018,39.806194,-75.000151,16
21142,3.0,2.0,0.67,8021.0,1500.0,2004-01-21,60000.0,2004,39.806194,-75.000151,16
21144,2.0,2.0,0.17,8021.0,1392.0,2011-01-14,189500.0,2011,39.806194,-75.000151,16
21145,5.0,4.0,0.11,8021.0,2838.0,1989-08-17,424000.0,1989,39.806194,-75.000151,16
21146,4.0,2.0,0.14,8021.0,1900.0,2017-09-30,320000.0,2017,39.806194,-75.000151,16
21147,3.0,1.0,0.23,8021.0,1040.0,2021-11-16,254900.0,2021,39.806194,-75.000151,16
21148,3.0,2.0,0.34,8021.0,1508.0,2018-05-16,289900.0,2018,39.806194,-75.000151,16
21149,3.0,2.0,0.26,8021.0,1248.0,2019-04-12,255900.0,2019,39.806194,-75.000151,16
21150,3.0,2.0,0.34,8021.0,1500.0,2020-06-01,59900.0,2020,39.806194,-75.000151,16
21152,2.0,2.0,0.11,8021.0,720.0,2021-08-19,175000.0,2021,39.806194,-75.000151,16
21154,3.0,2.0,0.75,8021.0,1500.0,2015-03-27,175000.0,2015,39.806194,-75.000151,16
21156,3.0,2.0,0.22,8021.0,1500.0,2011-05-02,85000.0,2011,39.806194,-75.000151,16
21158,3.0,2.0,0.11,8021.0,1280.0,2009-07-10,118000.0,2009,39.806194,-75.000151,16
21160,3.0,3.0,0.09,8021.0,1774.0,2004-10-26,235000.0,2004,39.806194,-75.000151,16
21163,6.0,2.0,0.36,8021.0,1976.0,2004-05-27,289000.0,2004,39.806194,-75.000151,16
21164,3.0,2.0,0.11,8021.0,1250.0,2018-10-09,154900.0,2018,39.806194,-75.000151,16
21165,2.0,1.0,0.17,8021.0,908.0,1993-02-26,149900.0,1993,39.806194,-75.000151,16
21166,3.0,1.0,0.22,8021.0,1238.0,2020-11-24,189900.0,2020,39.806194,-75.000151,16
21167,4.0,4.0,0.46,8021.0,1984.0,2021-11-03,360000.0,2021,39.806194,-75.000151,16
21169,3.0,2.0,0.25,8021.0,1190.0,2011-06-06,259900.0,2011,39.806194,-75.000151,16
21170,3.0,2.0,0.11,8021.0,1200.0,2005-11-23,154900.0,2005,39.806194,-75.000151,16
21171,4.0,3.0,0.93,8021.0,3176.0,2016-05-09,525000.0,2016,39.806194,-75.000151,16
21172,4.0,3.0,0.34,8021.0,1376.0,2021-06-04,249900.0,2021,39.806194,-75.000151,16
21173,3.0,2.0,0.17,8021.0,1156.0,2020-07-20,225000.0,2020,39.806194,-75.000151,16
21174,3.0,2.0,0.06,8021.0,1416.0,2011-05-03,184900.0,2011,39.806194,-75.000151,16
21175,3.0,3.0,0.25,8021.0,1796.0,2009-11-19,205000.0,2009,39.806194,-75.000151,16
21176,3.0,2.0,0.11,8021.0,1500.0,2015-10-07,145000.0,2015,39.806194,-75.000151,16
21178,2.0,1.0,0.11,8021.0,720.0,2021-06-10,155000.0,2021,39.806194,-75.000151,16
21179,3.0,2.0,0.11,8021.0,1158.0,2004-05-19,185000.0,2004,39.806194,-75.000151,16
21180,3.0,1.0,0.22,8021.0,1120.0,2013-08-21,185000.0,2013,39.806194,-75.000151,16
21184,4.0,1.0,0.27,8021.0,1290.0,2004-10-29,239900.0,2004,39.806194,-75.000151,16
21186,2.0,2.0,0.11,8021.0,946.0,2014-09-16,134900.0,2014,39.806194,-75.000151,16
21188,2.0,2.0,0.04,8021.0,1016.0,1997-05-05,112500.0,1997,39.806194,-75.000151,16
21189,3.0,3.0,0.22,8021.0,2571.0,1998-03-23,370000.0,1998,39.806194,-75.000151,16
21191,2.0,2.0,0.3,8021.0,1304.0,1986-03-17,244900.0,1986,39.806194,-75.000151,16
21192,2.0,2.0,0.03,8021.0,1016.0,2014-08-25,150000.0,2014,39.806194,-75.000151,16
21194,4.0,2.0,5.0,8021.0,1768.0,2007-10-12,464000.0,2007,39.806194,-75.000151,16
21195,2.0,2.0,0.03,8021.0,992.0,2018-03-12,135000.0,2018,39.806194,-75.000151,16
21196,5.0,2.0,0.17,8021.0,1742.0,2008-12-02,282900.0,2008,39.806194,-75.000151,16
21197,2.0,1.0,0.17,8021.0,1193.0,2008-04-10,150000.0,2008,39.806194,-75.000151,16
21198,4.0,2.0,0.17,8021.0,1411.0,2021-10-13,265000.0,2021,39.806194,-75.000151,16
21199,2.0,1.0,0.26,8021.0,876.0,2020-09-09,155000.0,2020,39.806194,-75.000151,16
21200,3.0,1.0,0.11,8021.0,1283.0,2017-04-19,175000.0,2017,39.806194,-75.000151,16
21201,3.0,2.0,0.17,8021.0,1710.0,2020-01-17,255000.0,2020,39.806194,-75.000151,16
21203,3.0,2.0,1.2,8021.0,1706.0,2013-03-01,274900.0,2013,39.806194,-75.000151,16
21204,2.0,2.0,0.11,8021.0,1132.0,2001-09-24,89000.0,2001,39.806194,-75.000151,16
21205,3.0,1.0,0.11,8021.0,1592.0,1993-09-03,264999.0,1993,39.806194,-75.000151,16
21206,2.0,2.0,0.23,8021.0,1178.0,1998-11-18,159900.0,1998,39.806194,-75.000151,16
21207,3.0,2.0,0.23,8021.0,1343.0,2021-04-26,275000.0,2021,39.806194,-75.000151,16
21208,6.0,2.0,0.23,8021.0,2298.0,2021-09-07,324900.0,2021,39.806194,-75.000151,16
21209,4.0,2.0,0.38,8021.0,1342.0,2020-10-27,309900.0,2020,39.806194,-75.000151,16
21210,4.0,2.0,0.17,8021.0,1380.0,1992-04-10,84900.0,1992,39.806194,-75.000151,16
21211,4.0,3.0,0.19,8021.0,1800.0,2010-08-27,199900.0,2010,39.806194,-75.000151,16
21213,4.0,3.0,0.16,8075.0,2384.0,2004-08-13,499000.0,2004,40.029586,-74.948936,9
21214,3.0,1.0,0.29,8075.0,1464.0,2020-02-15,309900.0,2020,40.029586,-74.948936,9
21215,4.0,3.0,0.26,8075.0,2361.0,2016-07-18,219000.0,2016,40.029586,-74.948936,9
21216,4.0,2.0,0.22,8075.0,1425.0,1997-07-07,269900.0,1997,40.029586,-74.948936,9
21220,2.0,1.0,0.11,8075.0,881.0,2003-07-14,101870.0,2003,40.029586,-74.948936,9
21224,3.0,3.0,0.14,8075.0,1504.0,2017-06-26,160000.0,2017,40.029586,-74.948936,9
21228,2.0,1.0,0.06,8075.0,940.0,2006-02-08,159000.0,2006,40.029586,-74.948936,9
21229,4.0,3.0,0.23,8075.0,2202.0,2019-06-07,320000.0,2019,40.029586,-74.948936,9
21230,6.0,3.0,0.23,8075.0,3596.0,2005-05-24,459000.0,2005,40.029586,-74.948936,9
21231,2.0,1.0,0.11,8075.0,976.0,1999-11-05,155000.0,1999,40.029586,-74.948936,9
21238,3.0,1.0,0.04,8075.0,1168.0,2007-01-11,145900.0,2007,40.029586,-74.948936,9
21239,4.0,2.0,0.25,8075.0,1780.0,2003-10-30,350000.0,2003,40.029586,-74.948936,9
21240,3.0,3.0,0.23,8075.0,1843.0,1988-06-02,340000.0,1988,40.029586,-74.948936,9
21242,2.0,3.0,0.04,8075.0,1886.0,2019-02-11,269900.0,2019,40.029586,-74.948936,9
21244,3.0,2.0,0.23,8075.0,1804.0,2018-04-26,350000.0,2018,40.029586,-74.948936,9
21245,3.0,2.0,0.22,8075.0,1516.0,2009-08-11,299999.0,2009,40.029586,-74.948936,9
21247,4.0,2.0,0.23,8075.0,1736.0,2014-05-30,349900.0,2014,40.029586,-74.948936,9
21248,4.0,3.0,0.23,8075.0,2542.0,1987-09-28,385000.0,1987,40.029586,-74.948936,9
21249,3.0,2.0,0.06,8075.0,1191.0,2014-11-13,215000.0,2014,40.029586,-74.948936,9
21250,6.0,2.0,0.21,8075.0,1716.0,2001-10-31,220000.0,2001,40.029586,-74.948936,9
21251,4.0,2.0,0.08,8075.0,4512.0,2021-08-02,499000.0,2021,40.029586,-74.948936,9
21253,3.0,4.0,0.06,8075.0,1926.0,2014-05-29,319000.0,2014,40.029586,-74.948936,9
21254,3.0,3.0,0.47,8075.0,1828.0,2006-08-07,489500.0,2006,40.029586,-74.948936,9
21255,4.0,2.0,0.22,8075.0,1354.0,2017-05-03,250000.0,2017,40.029586,-74.948936,9
21256,2.0,1.0,0.11,8075.0,866.0,2001-10-11,75180.0,2001,40.029586,-74.948936,9
21257,4.0,3.0,0.25,8075.0,2276.0,2014-05-15,459900.0,2014,40.029586,-74.948936,9
21258,1.0,1.0,0.05,8075.0,828.0,2020-12-18,119000.0,2020,40.029586,-74.948936,9
21259,3.0,2.0,0.05,8075.0,1009.0,2014-07-24,171900.0,2014,40.029586,-74.948936,9
21262,4.0,3.0,0.53,8075.0,2419.0,2018-07-30,410000.0,2018,40.029586,-74.948936,9
21264,4.0,2.0,0.23,8075.0,1736.0,2015-05-15,419000.0,2015,40.029586,-74.948936,9
21265,3.0,2.0,0.4,8075.0,1825.0,2022-01-24,359999.0,2022,40.029586,-74.948936,9
21266,3.0,2.0,0.24,8075.0,1552.0,2003-07-15,325000.0,2003,40.029586,-74.948936,9
21267,4.0,2.0,0.23,8075.0,1979.0,2017-07-18,360000.0,2017,40.029586,-74.948936,9
21268,1.0,1.0,0.11,8075.0,456.0,1993-12-20,109900.0,1993,40.029586,-74.948936,9
21269,3.0,4.0,0.18,8075.0,1998.0,2019-02-14,375000.0,2019,40.029586,-74.948936,9
21271,2.0,1.0,0.18,8075.0,1596.0,2004-05-10,185000.0,2004,40.029586,-74.948936,9
21274,3.0,2.0,0.11,8075.0,1736.0,2002-06-03,389900.0,2002,40.029586,-74.948936,9
21276,3.0,1.0,0.24,8075.0,1258.0,2002-07-22,250000.0,2002,40.029586,-74.948936,9
21277,4.0,2.0,0.22,8075.0,1304.0,2009-11-23,224900.0,2009,40.029586,-74.948936,9
21278,4.0,3.0,0.29,8075.0,2044.0,2021-12-14,429900.0,2021,40.029586,-74.948936,9
21279,3.0,2.0,0.11,8075.0,1631.0,1991-05-29,279000.0,1991,40.029586,-74.948936,9
21281,4.0,3.0,0.21,8075.0,2121.0,2020-05-14,428500.0,2020,40.029586,-74.948936,9
21285,3.0,3.0,0.23,8075.0,2397.0,1993-07-20,395000.0,1993,40.029586,-74.948936,9
21286,3.0,3.0,0.11,8075.0,2082.0,2004-01-23,329900.0,2004,40.029586,-74.948936,9
21287,3.0,2.0,0.18,8075.0,2009.0,2004-06-03,375000.0,2004,40.029586,-74.948936,9
21288,5.0,4.0,1.15,8075.0,2805.0,2019-03-22,570000.0,2019,40.029586,-74.948936,9
21290,3.0,2.0,0.09,8075.0,1300.0,2014-12-08,279000.0,2014,40.029586,-74.948936,9
21292,3.0,2.0,0.11,8075.0,2006.0,2017-07-13,375000.0,2017,40.029586,-74.948936,9
21293,3.0,1.0,0.11,8075.0,1123.0,2004-02-09,199900.0,2004,40.029586,-74.948936,9
21294,3.0,2.0,0.09,8075.0,1521.0,2016-11-21,255000.0,2016,40.029586,-74.948936,9
21295,3.0,1.0,0.21,8075.0,1308.0,2021-10-12,320000.0,2021,40.029586,-74.948936,9
21296,3.0,1.0,0.24,8075.0,1500.0,2019-09-03,289900.0,2019,40.029586,-74.948936,9
21297,4.0,4.0,1.0,8075.0,2980.0,2018-08-17,729000.0,2018,40.029586,-74.948936,9
21298,3.0,3.0,0.17,8075.0,1726.0,2008-05-19,275900.0,2008,40.029586,-74.948936,9
21299,5.0,2.0,0.33,8075.0,2456.0,1989-04-19,335000.0,1989,40.029586,-74.948936,9
21300,3.0,2.0,0.23,8075.0,1904.0,2003-02-26,378000.0,2003,40.029586,-74.948936,9
21301,4.0,2.0,0.06,8075.0,1520.0,2002-09-06,299900.0,2002,40.029586,-74.948936,9
21302,3.0,3.0,0.11,8075.0,1662.0,2005-07-20,299000.0,2005,40.029586,-74.948936,9
21305,2.0,2.0,0.15,8075.0,1865.0,2017-04-11,401825.0,2017,40.029586,-74.948936,9
21306,3.0,3.0,0.2,8075.0,2515.0,2021-09-02,414000.0,2021,40.029586,-74.948936,9
21309,3.0,3.0,0.24,8075.0,1921.0,1995-12-08,395000.0,1995,40.029586,-74.948936,9
21310,3.0,3.0,0.11,8075.0,2044.0,2004-07-09,325900.0,2004,40.029586,-74.948936,9
21312,3.0,3.0,0.16,8075.0,1982.0,1993-05-13,345000.0,1993,40.029586,-74.948936,9
21314,4.0,2.0,0.23,8075.0,2353.0,2021-04-14,425000.0,2021,40.029586,-74.948936,9
21316,3.0,2.0,0.18,8010.0,1656.0,2017-01-18,235000.0,2017,40.055173,-74.916925,9
21317,7.0,2.0,0.19,8010.0,2212.0,2020-11-06,259900.0,2020,40.055173,-74.916925,9
21318,5.0,3.0,0.24,8010.0,2608.0,2018-06-07,354000.0,2018,40.055173,-74.916925,9
21320,4.0,2.0,0.15,8010.0,2284.0,1996-07-09,329900.0,1996,40.055173,-74.916925,9
21321,3.0,2.0,0.25,8010.0,1520.0,2007-08-23,319900.0,2007,40.055173,-74.916925,9
21324,2.0,1.0,0.04,8010.0,984.0,2020-08-15,147000.0,2020,40.055173,-74.916925,9
21327,4.0,2.0,0.22,8010.0,1662.0,2019-01-25,349777.0,2019,40.055173,-74.916925,9
21328,3.0,2.0,0.16,8010.0,2328.0,1998-04-16,309000.0,1998,40.055173,-74.916925,9
21329,5.0,4.0,0.25,8010.0,1500.0,2018-01-12,459900.0,2018,40.055173,-74.916925,9
21331,3.0,3.0,0.05,8010.0,2320.0,2017-07-17,284900.0,2017,40.055173,-74.916925,9
21335,3.0,2.0,0.14,8010.0,1560.0,2003-12-10,265000.0,2003,40.055173,-74.916925,9
21336,3.0,2.0,0.21,8010.0,1230.0,2015-07-02,248500.0,2015,40.055173,-74.916925,9
21337,2.0,2.0,0.11,8010.0,1307.0,1989-10-19,142000.0,1989,40.055173,-74.916925,9
21340,2.0,1.0,0.11,8010.0,1051.0,2022-02-03,145000.0,2022,40.055173,-74.916925,9
21341,3.0,1.0,0.06,8010.0,972.0,2007-04-19,185000.0,2007,40.055173,-74.916925,9
21342,3.0,1.0,0.18,8010.0,1026.0,2013-01-17,225000.0,2013,40.055173,-74.916925,9
21343,3.0,2.0,0.22,8010.0,1936.0,1999-09-23,250000.0,1999,40.055173,-74.916925,9
21345,3.0,2.0,0.08,8010.0,1060.0,2003-07-18,125000.0,2003,40.055173,-74.916925,9
21346,3.0,3.0,0.06,8010.0,1960.0,2017-11-01,295000.0,2017,40.055173,-74.916925,9
21348,4.0,3.0,0.21,8010.0,2068.0,2017-07-25,349900.0,2017,40.055173,-74.916925,9
21349,3.0,2.0,0.1,8010.0,1003.0,2022-01-07,249000.0,2022,40.055173,-74.916925,9
21351,6.0,4.0,1.01,8010.0,5060.0,2014-09-02,1150000.0,2014,40.055173,-74.916925,9
21352,4.0,2.0,0.52,8010.0,2004.0,2020-07-31,480000.0,2020,40.055173,-74.916925,9
21353,6.0,2.0,0.11,8010.0,2777.0,2018-02-07,349999.0,2018,40.055173,-74.916925,9
21355,2.0,2.0,0.13,8010.0,1345.0,2015-12-14,275000.0,2015,40.055173,-74.916925,9
21357,4.0,2.0,0.11,8010.0,1707.0,2018-05-29,119900.0,2018,40.055173,-74.916925,9
21360,3.0,1.0,0.23,8010.0,946.0,2012-06-21,209900.0,2012,40.055173,-74.916925,9
21361,4.0,2.0,0.15,8010.0,1786.0,1999-10-22,324900.0,1999,40.055173,-74.916925,9
21362,3.0,2.0,0.22,8010.0,1520.0,1986-07-15,299900.0,1986,40.055173,-74.916925,9
21365,4.0,2.0,0.15,8046.0,1614.0,2006-01-12,229900.0,2006,40.02795,-74.886984,9
21366,3.0,2.0,0.15,8046.0,1684.0,1997-12-17,169900.0,1997,40.02795,-74.886984,9
21367,4.0,2.0,0.16,8046.0,1770.0,2001-08-15,240000.0,2001,40.02795,-74.886984,9
21368,2.0,2.0,0.04,8046.0,1270.0,2015-04-06,135000.0,2015,40.02795,-74.886984,9
21369,3.0,2.0,0.11,8046.0,2288.0,2002-03-04,148500.0,2002,40.02795,-74.886984,9
21370,4.0,3.0,0.16,8046.0,1959.0,2000-06-08,284900.0,2000,40.02795,-74.886984,9
21372,4.0,3.0,0.16,8046.0,1450.0,2018-01-19,380000.0,2018,40.02795,-74.886984,9
21374,3.0,3.0,0.15,8046.0,2049.0,2020-02-26,320000.0,2020,40.02795,-74.886984,9
21375,4.0,2.0,0.2,8046.0,2208.0,2021-05-06,339900.0,2021,40.02795,-74.886984,9
21376,4.0,3.0,0.15,8046.0,1797.0,2001-06-18,200000.0,2001,40.02795,-74.886984,9
21377,3.0,2.0,0.11,8046.0,1592.0,2013-03-05,100000.0,2013,40.02795,-74.886984,9
21378,3.0,3.0,0.15,8046.0,1727.0,2018-02-20,269000.0,2018,40.02795,-74.886984,9
21379,4.0,3.0,0.16,8046.0,1959.0,2020-03-09,335000.0,2020,40.02795,-74.886984,9
21380,4.0,2.0,0.15,8046.0,1471.0,1999-12-01,95000.0,1999,40.02795,-74.886984,9
21381,5.0,3.0,0.23,8046.0,3429.0,1992-06-15,310000.0,1992,40.02795,-74.886984,9
21382,4.0,3.0,0.15,8046.0,1797.0,2008-12-29,320000.0,2008,40.02795,-74.886984,9
21383,2.0,2.0,0.04,8046.0,1270.0,2002-08-06,50000.0,2002,40.02795,-74.886984,9
21385,4.0,2.0,0.15,8046.0,1624.0,2021-09-20,295000.0,2021,40.02795,-74.886984,9
21386,4.0,2.0,0.15,8046.0,1696.0,1992-05-19,240000.0,1992,40.02795,-74.886984,9
21387,4.0,3.0,0.16,8046.0,1871.0,2008-10-10,300000.0,2008,40.02795,-74.886984,9
21388,4.0,2.0,0.15,8046.0,1372.0,2021-09-25,295000.0,2021,40.02795,-74.886984,9
21389,4.0,3.0,0.15,8046.0,1797.0,2004-02-06,170000.0,2004,40.02795,-74.886984,9
21390,4.0,3.0,0.11,8046.0,2146.0,1985-12-24,339000.0,1985,40.02795,-74.886984,9
21391,4.0,2.0,0.23,8046.0,2001.0,2008-03-17,285000.0,2008,40.02795,-74.886984,9
21392,2.0,2.0,0.11,8046.0,1270.0,2020-03-09,159000.0,2020,40.02795,-74.886984,9
21393,4.0,2.0,0.15,8046.0,1624.0,2021-02-10,200000.0,2021,40.02795,-74.886984,9
21394,3.0,2.0,0.15,8046.0,1648.0,2021-11-24,309900.0,2021,40.02795,-74.886984,9
21396,3.0,2.0,0.15,8046.0,1200.0,2007-04-30,245000.0,2007,40.02795,-74.886984,9
21397,3.0,3.0,0.23,8046.0,1958.0,2018-05-01,305500.0,2018,40.02795,-74.886984,9
21398,3.0,2.0,0.23,8046.0,1595.0,2006-05-26,249900.0,2006,40.02795,-74.886984,9
21399,2.0,2.0,0.04,8046.0,1315.0,2009-08-14,149900.0,2009,40.02795,-74.886984,9
21400,4.0,3.0,0.2,8046.0,1959.0,2021-09-02,369900.0,2021,40.02795,-74.886984,9
21401,3.0,3.0,0.15,8046.0,1727.0,2021-09-29,349900.0,2021,40.02795,-74.886984,9
21402,2.0,1.0,0.04,8046.0,1109.0,2021-02-23,192000.0,2021,40.02795,-74.886984,9
21403,3.0,2.0,0.11,8046.0,1696.0,2020-02-22,109891.0,2020,40.02795,-74.886984,9
21404,3.0,2.0,0.16,8046.0,1438.0,2003-08-14,309999.0,2003,40.02795,-74.886984,9
21405,4.0,2.0,0.15,8046.0,1891.0,2018-04-10,269000.0,2018,40.02795,-74.886984,9
21406,3.0,3.0,0.23,8046.0,1958.0,2000-10-18,220000.0,2000,40.02795,-74.886984,9
21407,4.0,2.0,0.15,8046.0,1372.0,2018-02-09,279000.0,2018,40.02795,-74.886984,9
21410,5.0,2.0,0.16,8046.0,2160.0,2013-09-18,275000.0,2013,40.02795,-74.886984,9
21411,3.0,2.0,0.15,8046.0,1505.0,2017-09-21,205000.0,2017,40.02795,-74.886984,9
21412,3.0,2.0,0.15,8046.0,1843.0,1986-12-17,230000.0,1986,40.02795,-74.886984,9
21413,5.0,2.0,0.15,8046.0,2375.0,2020-03-20,385000.0,2020,40.02795,-74.886984,9
21414,5.0,3.0,0.15,8046.0,2086.0,2021-07-09,369900.0,2021,40.02795,-74.886984,9
21415,4.0,2.0,0.15,8046.0,1624.0,2018-06-27,164990.0,2018,40.02795,-74.886984,9
21416,2.0,2.0,0.04,8046.0,1350.0,2006-04-27,149000.0,2006,40.02795,-74.886984,9
21417,4.0,3.0,0.15,8046.0,2316.0,1988-12-21,335000.0,1988,40.02795,-74.886984,9
21418,3.0,2.0,0.24,8046.0,1500.0,2013-12-16,285000.0,2013,40.02795,-74.886984,9
21419,4.0,2.0,0.15,8046.0,2023.0,1986-08-12,225900.0,1986,40.02795,-74.886984,9
21420,5.0,3.0,0.25,8046.0,2560.0,2003-02-26,385000.0,2003,40.02795,-74.886984,9
21421,4.0,2.0,0.15,8046.0,1768.0,2021-11-04,295000.0,2021,40.02795,-74.886984,9
21422,4.0,3.0,0.15,8046.0,1797.0,2017-11-13,325000.0,2017,40.02795,-74.886984,9
21424,3.0,2.0,0.15,8046.0,2051.0,2022-01-04,325000.0,2022,40.02795,-74.886984,9
21425,4.0,2.0,0.19,8046.0,1500.0,2020-01-28,279000.0,2020,40.02795,-74.886984,9
21426,4.0,3.0,0.15,8046.0,1909.0,2021-12-16,364990.0,2021,40.02795,-74.886984,9
21427,5.0,3.0,0.25,8046.0,3110.0,1995-07-20,375000.0,1995,40.02795,-74.886984,9
21428,3.0,2.0,0.11,8046.0,2092.0,2019-09-20,325000.0,2019,40.02795,-74.886984,9
21430,3.0,3.0,0.15,8046.0,2072.0,2009-08-19,299900.0,2009,40.02795,-74.886984,9
21431,3.0,3.0,0.15,8046.0,2000.0,1991-10-21,259900.0,1991,40.02795,-74.886984,9
21432,4.0,3.0,0.15,8046.0,2070.0,2021-11-03,350000.0,2021,40.02795,-74.886984,9
21433,3.0,2.0,0.15,8046.0,1684.0,1988-01-21,290000.0,1988,40.02795,-74.886984,9
21434,3.0,2.0,0.16,8046.0,1322.0,2019-05-17,255000.0,2019,40.02795,-74.886984,9
21435,3.0,2.0,0.11,8046.0,1468.0,2016-10-31,259900.0,2016,40.02795,-74.886984,9
21436,4.0,3.0,0.15,8046.0,2070.0,2021-09-23,365000.0,2021,40.02795,-74.886984,9
21437,4.0,3.0,0.15,8046.0,1875.0,2021-10-20,369000.0,2021,40.02795,-74.886984,9
21438,4.0,3.0,0.15,8046.0,2346.0,2022-02-10,359900.0,2022,40.02795,-74.886984,9
21439,4.0,2.0,0.15,8046.0,1987.0,2004-04-14,240000.0,2004,40.02795,-74.886984,9
21441,3.0,2.0,0.15,8046.0,1384.0,2022-01-10,314900.0,2022,40.02795,-74.886984,9
21442,5.0,2.0,0.2,8046.0,1770.0,2006-08-11,290000.0,2006,40.02795,-74.886984,9
21444,4.0,3.0,0.16,8046.0,2358.0,2004-05-28,275000.0,2004,40.02795,-74.886984,9
21445,3.0,2.0,0.2,8046.0,1468.0,1993-02-08,250000.0,1993,40.02795,-74.886984,9
21446,4.0,2.0,0.15,8046.0,1835.0,2015-08-13,279900.0,2015,40.02795,-74.886984,9
21448,4.0,3.0,0.24,8046.0,2926.0,2002-05-31,385000.0,2002,40.02795,-74.886984,9
21449,2.0,2.0,0.04,8046.0,1350.0,1986-10-15,175000.0,1986,40.02795,-74.886984,9
21452,4.0,2.0,0.16,8046.0,1500.0,2019-11-21,255000.0,2019,40.02795,-74.886984,9
21453,3.0,2.0,0.11,8046.0,1500.0,1986-01-31,230000.0,1986,40.02795,-74.886984,9
21454,3.0,2.0,0.15,8046.0,1267.0,2016-05-12,232000.0,2016,40.02795,-74.886984,9
21455,3.0,2.0,0.16,8046.0,1776.0,1989-06-21,205000.0,1989,40.02795,-74.886984,9
21456,3.0,2.0,0.15,8046.0,1800.0,2018-10-31,295000.0,2018,40.02795,-74.886984,9
21457,4.0,2.0,0.15,8046.0,1372.0,2018-07-20,259900.0,2018,40.02795,-74.886984,9
21458,4.0,2.0,0.11,8046.0,1835.0,2021-10-25,319900.0,2021,40.02795,-74.886984,9
21459,4.0,2.0,0.11,8046.0,1500.0,2002-06-11,197000.0,2002,40.02795,-74.886984,9
21460,3.0,3.0,0.15,8046.0,1833.0,2017-04-17,299999.0,2017,40.02795,-74.886984,9
21461,3.0,2.0,0.2,8046.0,1757.0,2007-12-19,279900.0,2007,40.02795,-74.886984,9
21462,3.0,3.0,0.15,8046.0,1727.0,2007-12-14,299900.0,2007,40.02795,-74.886984,9
21463,5.0,3.0,0.15,8046.0,2271.0,1997-01-23,275000.0,1997,40.02795,-74.886984,9
21464,2.0,1.0,0.04,8046.0,954.0,2020-03-05,149990.0,2020,40.02795,-74.886984,9
21465,4.0,2.0,0.15,8046.0,1835.0,2021-11-16,309900.0,2021,40.02795,-74.886984,9
21466,4.0,2.0,0.23,8046.0,2420.0,2002-09-03,350000.0,2002,40.02795,-74.886984,9
21467,3.0,2.0,0.16,8046.0,1595.0,2006-04-21,270000.0,2006,40.02795,-74.886984,9
21468,4.0,3.0,0.15,8046.0,1797.0,2022-02-09,364990.0,2022,40.02795,-74.886984,9
21470,3.0,2.0,0.16,8046.0,1500.0,2014-03-11,280000.0,2014,40.02795,-74.886984,9
21471,5.0,3.0,0.2,8046.0,2496.0,2021-09-20,369000.0,2021,40.02795,-74.886984,9
21472,3.0,2.0,0.15,8046.0,1904.0,2005-06-02,150000.0,2005,40.02795,-74.886984,9
21474,3.0,3.0,0.23,8046.0,1958.0,2018-07-17,315000.0,2018,40.02795,-74.886984,9
21476,4.0,2.0,0.15,8046.0,1684.0,2005-10-19,259000.0,2005,40.02795,-74.886984,9
21477,4.0,3.0,0.23,8046.0,2298.0,2022-02-01,220000.0,2022,40.02795,-74.886984,9
21478,3.0,2.0,0.2,8046.0,1322.0,2009-05-18,240000.0,2009,40.02795,-74.886984,9
21479,4.0,3.0,0.15,8046.0,2144.0,2022-01-24,359900.0,2022,40.02795,-74.886984,9
21481,4.0,3.0,0.11,8046.0,2144.0,2007-06-08,285000.0,2007,40.02795,-74.886984,9
21482,3.0,2.0,0.15,8046.0,1908.0,2017-09-22,350000.0,2017,40.02795,-74.886984,9
21483,3.0,2.0,0.2,8046.0,1534.0,1989-08-23,305900.0,1989,40.02795,-74.886984,9
21484,4.0,3.0,0.15,8046.0,2144.0,2006-04-04,249900.0,2006,40.02795,-74.886984,9
21485,4.0,3.0,0.2,8046.0,1871.0,2000-10-23,359999.0,2000,40.02795,-74.886984,9
21486,4.0,2.0,0.2,8046.0,1770.0,2001-04-04,300000.0,2001,40.02795,-74.886984,9
21487,5.0,2.0,0.2,8046.0,2288.0,2011-05-05,328000.0,2011,40.02795,-74.886984,9
21488,5.0,2.0,0.11,8046.0,1737.0,2009-04-20,200000.0,2009,40.02795,-74.886984,9
21490,4.0,2.0,0.23,8046.0,1500.0,2005-07-05,240000.0,2005,40.02795,-74.886984,9
21491,4.0,3.0,0.15,8046.0,1797.0,2020-06-11,315000.0,2020,40.02795,-74.886984,9
21492,4.0,2.0,0.15,8046.0,2300.0,2020-10-16,349900.0,2020,40.02795,-74.886984,9
21493,5.0,2.0,0.15,8046.0,1891.0,2021-09-17,295000.0,2021,40.02795,-74.886984,9
