,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,prev_sold_year,latitude,longitude,county
109,for_sale,2.0,1.0,0.04,Burlington,New Jersey,8016.0,1120.0,2007-05-22,120000.0,2007.0,40.069522,-74.824196,9
110,for_sale,3.0,1.0,0.07,Burlington,New Jersey,8016.0,1344.0,2008-06-09,130000.0,2008.0,40.069522,-74.824196,9
111,for_sale,3.0,1.0,0.04,Burlington,New Jersey,8016.0,1176.0,2021-03-15,90000.0,2021.0,40.069522,-74.824196,9
112,for_sale,3.0,2.0,0.22,Burlington,New Jersey,8016.0,1085.0,,175000.0,,40.069522,-74.824196,9
113,for_sale,2.0,1.0,0.04,Burlington,New Jersey,8016.0,1531.0,2020-07-17,150000.0,2020.0,40.069522,-74.824196,9
114,for_sale,3.0,3.0,0.16,Burlington,New Jersey,8016.0,1967.0,2004-12-03,399938.0,2004.0,40.069522,-74.824196,9
115,for_sale,3.0,3.0,0.17,Burlington,New Jersey,8016.0,1561.0,2005-08-03,360000.0,2005.0,40.069522,-74.824196,9
116,for_sale,6.0,,0.03,Burlington,New Jersey,8016.0,,2004-01-14,179000.0,2004.0,40.069522,-74.824196,9
117,for_sale,3.0,1.0,0.03,Burlington,New Jersey,8016.0,1592.0,2004-01-28,150000.0,2004.0,40.069522,-74.824196,9
118,for_sale,3.0,3.0,0.22,Burlington,New Jersey,8016.0,1596.0,2017-12-14,429000.0,2017.0,40.069522,-74.824196,9
119,for_sale,3.0,2.0,0.56,Burlington,New Jersey,8016.0,1250.0,2015-07-07,270000.0,2015.0,40.069522,-74.824196,9
120,for_sale,1.0,1.0,0.69,Burlington Township,New Jersey,8016.0,7762.0,1990-10-24,79900.0,1990.0,40.069522,-74.824196,9
121,for_sale,2.0,1.0,0.05,Burlington,New Jersey,8016.0,820.0,2017-06-12,100000.0,2017.0,40.069522,-74.824196,9
122,for_sale,3.0,3.0,0.07,Burlington,New Jersey,8016.0,1500.0,,385000.0,,40.069522,-74.824196,9
123,for_sale,4.0,1.0,0.05,Burlington,New Jersey,8016.0,1875.0,2022-03-10,129000.0,2022.0,40.069522,-74.824196,9
124,for_sale,3.0,4.0,,Burlington,New Jersey,8016.0,2144.0,,310000.0,,40.069522,-74.824196,9
125,for_sale,4.0,3.0,0.8,Burlington,New Jersey,8016.0,3569.0,2002-06-07,649000.0,2002.0,40.069522,-74.824196,9
126,for_sale,4.0,2.0,0.06,Burlington,New Jersey,8016.0,1160.0,2020-08-13,122000.0,2020.0,40.069522,-74.824196,9
127,for_sale,4.0,2.0,0.08,Burlington,New Jersey,8016.0,1712.0,2013-12-04,100000.0,2013.0,40.069522,-74.824196,9
128,for_sale,3.0,3.0,0.17,Burlington,New Jersey,8016.0,2020.0,1994-03-07,249000.0,1994.0,40.069522,-74.824196,9
129,for_sale,3.0,1.0,0.08,Burlington,New Jersey,8016.0,1248.0,2015-03-13,224900.0,2015.0,40.069522,-74.824196,9
130,for_sale,4.0,3.0,0.23,Burlington,New Jersey,8016.0,3061.0,1999-03-08,599999.0,1999.0,40.069522,-74.824196,9
131,for_sale,3.0,1.0,0.18,Burlington,New Jersey,8016.0,1120.0,2000-04-12,79900.0,2000.0,40.069522,-74.824196,9
132,for_sale,1.0,1.0,1.01,Burlington,New Jersey,8016.0,656.0,,200000.0,,40.069522,-74.824196,9
133,for_sale,4.0,3.0,0.17,Burlington,New Jersey,8016.0,2190.0,2004-10-23,360000.0,2004.0,40.069522,-74.824196,9
134,for_sale,4.0,5.0,0.24,Burlington,New Jersey,8016.0,3184.0,2000-11-15,525000.0,2000.0,40.069522,-74.824196,9
135,for_sale,4.0,3.0,0.31,Burlington,New Jersey,8016.0,2574.0,2016-05-25,509990.0,2016.0,40.069522,-74.824196,9
136,for_sale,4.0,2.0,0.34,Burlington,New Jersey,8016.0,1350.0,2016-10-17,279900.0,2016.0,40.069522,-74.824196,9
137,for_sale,3.0,3.0,0.14,Burlington,New Jersey,8016.0,1561.0,1997-12-18,369900.0,1997.0,40.069522,-74.824196,9
138,for_sale,3.0,3.0,0.17,Burlington,New Jersey,8016.0,1703.0,2006-05-26,400000.0,2006.0,40.069522,-74.824196,9
139,for_sale,2.0,1.0,,Burlington,New Jersey,8016.0,1024.0,,110000.0,,40.069522,-74.824196,9
140,for_sale,3.0,4.0,20.16,Burlington,New Jersey,8016.0,1886.0,,305000.0,,40.069522,-74.824196,9
141,for_sale,3.0,3.0,0.15,Burlington Township,New Jersey,8016.0,1817.0,2016-09-08,399900.0,2016.0,40.069522,-74.824196,9
142,for_sale,3.0,3.0,0.29,Burlington,New Jersey,8016.0,1576.0,2006-01-12,345000.0,2006.0,40.069522,-74.824196,9
143,for_sale,3.0,2.0,0.09,Burlington City,New Jersey,8016.0,1406.0,2018-10-09,190000.0,2018.0,40.069522,-74.824196,9
144,for_sale,,,14.18,Burlington,New Jersey,8016.0,,2008-10-28,185000.0,2008.0,40.069522,-74.824196,9
145,for_sale,,,14.73,Burlington,New Jersey,8016.0,,2001-07-16,150000.0,2001.0,40.069522,-74.824196,9
146,for_sale,5.0,2.0,0.06,Burlington,New Jersey,8016.0,2230.0,1973-11-05,170100.0,1973.0,40.069522,-74.824196,9
147,for_sale,,,0.76,Burlington,New Jersey,8016.0,,,79900.0,,40.069522,-74.824196,9
148,for_sale,,,3.36,Burlington,New Jersey,8016.0,,2016-06-08,159999.0,2016.0,40.069522,-74.824196,9
149,for_sale,,,0.09,Burlington,New Jersey,8016.0,,,44900.0,,40.069522,-74.824196,9
150,for_sale,5.0,4.0,,Burlington,New Jersey,8016.0,4153.0,2004-09-28,700000.0,2004.0,40.069522,-74.824196,9
151,for_sale,2.0,1.0,0.3,Burlington,New Jersey,8016.0,1160.0,1992-06-15,249000.0,1992.0,40.069522,-74.824196,9
152,for_sale,6.0,2.0,0.05,Burlington,New Jersey,8016.0,2118.0,2019-10-19,149999.0,2019.0,40.069522,-74.824196,9
153,for_sale,3.0,3.0,0.07,Burlington,New Jersey,8016.0,1500.0,,373990.0,,40.069522,-74.824196,9
154,for_sale,3.0,3.0,0.07,Burlington,New Jersey,8016.0,1500.0,2021-09-24,370220.0,2021.0,40.069522,-74.824196,9
155,for_sale,3.0,3.0,0.05,Burlington,New Jersey,8016.0,1500.0,2021-09-24,354990.0,2021.0,40.069522,-74.824196,9
156,for_sale,3.0,3.0,0.05,Burlington,New Jersey,8016.0,1500.0,2021-09-24,351990.0,2021.0,40.069522,-74.824196,9
157,for_sale,3.0,3.0,0.07,Burlington,New Jersey,8016.0,1500.0,2021-09-24,339990.0,2021.0,40.069522,-74.824196,9
158,for_sale,3.0,3.0,0.07,Burlington,New Jersey,8016.0,1500.0,,340000.0,,40.069522,-74.824196,9
159,for_sale,4.0,2.0,0.07,Burlington,New Jersey,8016.0,1748.0,2011-05-16,159900.0,2011.0,40.069522,-74.824196,9
160,for_sale,,,1.72,Burlington Township,New Jersey,8016.0,,,195000.0,,40.069522,-74.824196,9
161,for_sale,,,12.19,Burlington Township,New Jersey,8016.0,,,1950000.0,,40.069522,-74.824196,9
162,for_sale,,3.0,0.17,Burlington,New Jersey,8016.0,,2016-09-22,327900.0,2016.0,40.069522,-74.824196,9
163,for_sale,2.0,1.0,0.26,Burlington,New Jersey,8016.0,1198.0,1993-10-22,250000.0,1993.0,40.069522,-74.824196,9
164,for_sale,3.0,3.0,,Burlington,New Jersey,8016.0,1500.0,,370990.0,,40.069522,-74.824196,9
165,for_sale,4.0,3.0,0.08,Burlington,New Jersey,8016.0,1548.0,,379000.0,,40.069522,-74.824196,9
166,for_sale,5.0,3.0,,Burlington,New Jersey,8016.0,2117.0,2021-08-05,144900.0,2021.0,40.069522,-74.824196,9
167,for_sale,4.0,3.0,0.49,Burlington,New Jersey,8016.0,2224.0,,535000.0,,40.069522,-74.824196,9
168,for_sale,3.0,3.0,0.07,Burlington,New Jersey,8016.0,1976.0,2020-06-25,349900.0,2020.0,40.069522,-74.824196,9
169,for_sale,4.0,3.0,0.19,Burlington Township,New Jersey,8016.0,2442.0,2018-09-27,499900.0,2018.0,40.069522,-74.824196,9
170,for_sale,4.0,1.0,0.22,Burlington,New Jersey,8016.0,1516.0,,319900.0,,40.069522,-74.824196,9
171,for_sale,3.0,3.0,0.17,Burlington Township,New Jersey,8016.0,2000.0,1991-02-21,415000.0,1991.0,40.069522,-74.824196,9
172,for_sale,4.0,3.0,0.25,Burlington,New Jersey,8016.0,,,470000.0,,40.069522,-74.824196,9
173,for_sale,,,29.16,Burlington,New Jersey,8016.0,,,1250000.0,,40.069522,-74.824196,9
174,for_sale,4.0,3.0,0.22,Burlington,New Jersey,8016.0,2200.0,,459000.0,,40.069522,-74.824196,9
175,for_sale,2.0,2.0,0.11,Avenel,New Jersey,7001.0,1456.0,1987-05-20,339900.0,1987.0,40.582316,-74.271506,3
176,for_sale,3.0,2.0,0.14,Avenel,New Jersey,7001.0,1542.0,2022-01-27,305100.0,2022.0,40.582316,-74.271506,3
177,for_sale,3.0,1.0,0.11,Avenel,New Jersey,7001.0,925.0,,205000.0,,40.582316,-74.271506,3
178,for_sale,,,0.11,Avenel,New Jersey,7001.0,,2016-12-21,479000.0,2016.0,40.582316,-74.271506,3
179,for_sale,3.0,3.0,0.15,Avenel,New Jersey,7001.0,1870.0,2002-12-17,325000.0,2002.0,40.582316,-74.271506,3
180,for_sale,5.0,2.0,0.11,Avenel,New Jersey,7001.0,,,449900.0,,40.582316,-74.271506,3
181,for_sale,5.0,2.0,,Avenel,New Jersey,7001.0,,1999-03-10,449000.0,1999.0,40.582316,-74.271506,3
182,for_sale,4.0,2.0,0.17,Avenel,New Jersey,7001.0,1842.0,2015-11-23,440000.0,2015.0,40.582316,-74.271506,3
183,for_sale,1.0,1.0,,Middlesex,New Jersey,7001.0,,,40000.0,,40.582316,-74.271506,3
184,for_sale,3.0,3.0,0.06,Avenel,New Jersey,7001.0,1476.0,1990-02-28,399000.0,1990.0,40.582316,-74.271506,3
185,for_sale,1.0,1.0,,Avenel,New Jersey,7001.0,,,65000.0,,40.582316,-74.271506,3
186,for_sale,3.0,2.0,0.17,Avenel,New Jersey,7001.0,7501.0,2021-11-01,340000.0,2021.0,40.582316,-74.271506,3
187,for_sale,5.0,2.0,0.18,Avenel,New Jersey,7001.0,1387.0,2020-12-22,484000.0,2020.0,40.582316,-74.271506,3
188,for_sale,3.0,2.0,0.17,Avenel,New Jersey,7001.0,,2019-05-28,425000.0,2019.0,40.582316,-74.271506,3
