,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price,prev_sold_year,latitude,longitude,county
26403,4.0,3.0,0.23,8050.0,3000.0,2021-03-08,679900.0,2021.0,39.71275,-74.231,10.0
26404,3.0,2.0,0.14,8050.0,1616.0,1998-03-04,549999.0,1998.0,39.71275,-74.231,10.0
26405,4.0,2.0,0.21,8050.0,1278.0,2005-09-08,324900.0,2005.0,39.71275,-74.231,10.0
26406,3.0,3.0,0.21,8050.0,1376.0,2021-08-10,350000.0,2021.0,39.71275,-74.231,10.0
26407,3.0,2.0,0.33,8050.0,1525.0,2015-09-04,399900.0,2015.0,39.71275,-74.231,10.0
26409,3.0,2.0,0.23,8050.0,1500.0,2020-10-08,389000.0,2020.0,39.71275,-74.231,10.0
26410,3.0,2.0,0.21,8050.0,1282.0,2016-11-22,349900.0,2016.0,39.71275,-74.231,10.0
26412,3.0,1.0,0.16,8050.0,828.0,2017-09-08,450000.0,2017.0,39.71275,-74.231,10.0
26413,3.0,2.0,0.16,8050.0,1674.0,2010-10-12,349900.0,2010.0,39.71275,-74.231,10.0
26415,4.0,3.0,0.6,8050.0,2343.0,2001-10-04,550000.0,2001.0,39.71275,-74.231,10.0
26416,5.0,3.0,0.21,8050.0,2566.0,2000-05-26,1565000.0,2000.0,39.71275,-74.231,10.0
26417,5.0,4.0,0.11,8050.0,1500.0,2021-05-28,1695000.0,2021.0,39.71275,-74.231,10.0
26422,1.0,1.0,0.1,8050.0,1500.0,1990-01-03,249000.0,1990.0,39.71275,-74.231,10.0
26425,4.0,3.0,0.11,8050.0,2548.0,1986-08-20,649000.0,1986.0,39.71275,-74.231,10.0
26426,4.0,2.0,0.1,8050.0,1704.0,2019-07-03,369000.0,2019.0,39.71275,-74.231,10.0
26428,3.0,2.0,0.23,8050.0,1500.0,1998-09-17,420000.0,1998.0,39.71275,-74.231,10.0
26430,3.0,3.0,0.11,8050.0,2491.0,2006-01-12,899000.0,2006.0,39.71275,-74.231,10.0
26431,2.0,1.0,0.23,8050.0,816.0,2008-09-09,325000.0,2008.0,39.71275,-74.231,10.0
26432,3.0,2.0,0.21,8050.0,1500.0,2005-07-08,329900.0,2005.0,39.71275,-74.231,10.0
26433,3.0,3.0,0.32,8050.0,1500.0,1998-12-18,630000.0,1998.0,39.71275,-74.231,10.0
26435,4.0,4.0,0.15,8050.0,1500.0,2000-05-30,1325000.0,2000.0,39.71275,-74.231,10.0
26436,4.0,3.0,0.11,8050.0,2291.0,2019-05-15,1300000.0,2019.0,39.71275,-74.231,10.0
26437,3.0,1.0,0.25,8050.0,1262.0,1986-11-20,299900.0,1986.0,39.71275,-74.231,10.0
26438,3.0,2.0,0.14,8050.0,1250.0,2006-04-26,750000.0,2006.0,39.71275,-74.231,10.0
26440,4.0,3.0,0.11,8050.0,1900.0,2021-12-08,549900.0,2021.0,39.71275,-74.231,10.0
26441,3.0,2.0,0.13,8050.0,1348.0,2017-07-28,649500.0,2017.0,39.71275,-74.231,10.0
26444,3.0,2.0,0.11,8050.0,1858.0,2001-10-29,349999.0,2001.0,39.71275,-74.231,10.0
26445,3.0,2.0,0.09,8050.0,960.0,1989-07-20,579500.0,1989.0,39.71275,-74.231,10.0
26446,4.0,4.0,0.11,8050.0,3102.0,2015-02-24,2200000.0,2015.0,39.71275,-74.231,10.0
26447,3.0,2.0,0.21,8050.0,1500.0,2002-01-03,349000.0,2002.0,39.71275,-74.231,10.0
26448,5.0,3.0,0.09,8050.0,2314.0,2020-12-07,1299900.0,2020.0,39.71275,-74.231,10.0
26449,5.0,3.0,0.24,8050.0,2900.0,2021-07-02,699900.0,2021.0,39.71275,-74.231,10.0
26450,2.0,1.0,0.21,8050.0,864.0,2016-02-11,325000.0,2016.0,39.71275,-74.231,10.0
26452,3.0,3.0,0.3,8050.0,1937.0,2002-06-10,525000.0,2002.0,39.71275,-74.231,10.0
26453,4.0,2.0,0.21,8050.0,1461.0,1998-07-22,349900.0,1998.0,39.71275,-74.231,10.0
26454,4.0,3.0,0.23,8050.0,3000.0,2021-03-08,674900.0,2021.0,39.71275,-74.231,10.0
26455,3.0,2.0,0.21,8050.0,1500.0,2020-05-06,354900.0,2020.0,39.71275,-74.231,10.0
26456,3.0,2.0,0.22,8050.0,1500.0,2003-03-06,899000.0,2003.0,39.71275,-74.231,10.0
26458,4.0,3.0,0.21,8050.0,1500.0,2009-12-09,629900.0,2009.0,39.71275,-74.231,10.0
26461,4.0,3.0,0.11,8050.0,2200.0,2021-11-08,649900.0,2021.0,39.71275,-74.231,10.0
26463,4.0,3.0,0.09,8050.0,1776.0,2003-07-24,750000.0,2003.0,39.71275,-74.231,10.0
26464,4.0,2.0,0.25,8050.0,1555.0,2017-10-31,425000.0,2017.0,39.71275,-74.231,10.0
26465,3.0,2.0,0.11,8050.0,1510.0,2020-10-28,750000.0,2020.0,39.71275,-74.231,10.0
26466,3.0,2.0,0.21,8050.0,1500.0,2019-03-25,385000.0,2019.0,39.71275,-74.231,10.0
26467,3.0,3.0,0.22,8050.0,2607.0,2021-03-19,649000.0,2021.0,39.71275,-74.231,10.0
26469,3.0,2.0,0.13,8050.0,1112.0,1999-09-21,699000.0,1999.0,39.71275,-74.231,10.0
26470,3.0,3.0,0.33,8050.0,1988.0,1992-09-10,439900.0,1992.0,39.71275,-74.231,10.0
26471,3.0,2.0,0.21,8050.0,1929.0,2019-11-07,440000.0,2019.0,39.71275,-74.231,10.0
26472,4.0,3.0,0.33,8050.0,1374.0,2012-12-10,449900.0,2012.0,39.71275,-74.231,10.0
26473,3.0,2.0,0.11,8050.0,1368.0,2008-05-22,619500.0,2008.0,39.71275,-74.231,10.0
26476,3.0,2.0,0.11,8050.0,864.0,1998-12-17,585000.0,1998.0,39.71275,-74.231,10.0
26477,4.0,3.0,0.21,8050.0,3200.0,2021-07-20,679900.0,2021.0,39.71275,-74.231,10.0
26478,5.0,3.0,0.21,8050.0,2900.0,2021-07-23,699999.0,2021.0,39.71275,-74.231,10.0
26479,3.0,2.0,0.25,8050.0,1500.0,2022-01-18,285000.0,2022.0,39.71275,-74.231,10.0
26480,2.0,1.0,0.11,8050.0,1000.0,2008-01-29,250000.0,2008.0,39.71275,-74.231,10.0
26483,3.0,1.0,0.09,8050.0,919.0,1987-08-13,459000.0,1987.0,39.71275,-74.231,10.0
26484,3.0,1.0,0.11,8050.0,1380.0,2016-03-02,329900.0,2016.0,39.71275,-74.231,10.0
26487,5.0,2.0,0.12,8050.0,1500.0,2014-04-28,790000.0,2014.0,39.71275,-74.231,10.0
26488,3.0,2.0,0.23,8050.0,1568.0,2004-09-28,435000.0,2004.0,39.71275,-74.231,10.0
26499,3.0,2.0,0.18,8050.0,2015.0,2021-03-16,580020.0,2021.0,39.71275,-74.231,10.0
26500,5.0,4.0,0.11,8050.0,2520.0,2006-08-15,649000.0,2006.0,39.71275,-74.231,10.0
26501,3.0,2.0,0.21,8050.0,1494.0,1997-11-03,375000.0,1997.0,39.71275,-74.231,10.0
26502,3.0,2.0,0.11,8050.0,2366.0,1994-06-28,1180000.0,1994.0,39.71275,-74.231,10.0
26503,2.0,2.0,0.11,8050.0,1388.0,2014-10-01,285000.0,2014.0,39.71275,-74.231,10.0
26504,3.0,1.0,0.21,8050.0,1500.0,2005-10-28,324999.0,2005.0,39.71275,-74.231,10.0
26505,4.0,2.0,0.25,8050.0,1224.0,2021-07-23,399000.0,2021.0,39.71275,-74.231,10.0
26506,3.0,2.0,0.18,8050.0,1500.0,2005-12-30,39500.0,2005.0,39.71275,-74.231,10.0
26507,3.0,2.0,0.21,8050.0,1500.0,2006-01-20,39500.0,2006.0,39.71275,-74.231,10.0
26508,3.0,2.0,0.21,8050.0,1500.0,2021-06-02,375000.0,2021.0,39.71275,-74.231,10.0
26509,3.0,2.0,0.11,8050.0,1598.0,2014-10-31,379900.0,2014.0,39.71275,-74.231,10.0
26510,3.0,2.0,0.11,8050.0,2096.0,2001-02-28,455000.0,2001.0,39.71275,-74.231,10.0
26512,3.0,2.0,2.01,8050.0,1500.0,2013-07-02,329000.0,2013.0,39.71275,-74.231,10.0
26515,4.0,2.0,0.25,8050.0,1988.0,2002-08-16,369000.0,2002.0,39.71275,-74.231,10.0
26518,3.0,2.0,1.17,8232.0,1500.0,2001-11-01,99999.0,2001.0,39.387525,-74.515196,0.0
26519,3.0,2.0,0.19,8232.0,1500.0,2007-04-10,30000.0,2007.0,39.387525,-74.515196,0.0
26520,3.0,1.0,0.18,8232.0,1500.0,1989-05-08,169900.0,1989.0,39.387525,-74.515196,0.0
26526,3.0,1.0,0.09,8232.0,1500.0,2004-03-03,89000.0,2004.0,39.387525,-74.515196,0.0
26528,3.0,2.0,0.25,8232.0,1500.0,2008-07-09,29900.0,2008.0,39.387525,-74.515196,0.0
26530,3.0,2.0,0.13,8232.0,1500.0,2010-07-08,60000.0,2010.0,39.387525,-74.515196,0.0
26532,4.0,2.0,0.34,8232.0,1478.0,2001-10-30,229000.0,2001.0,39.387525,-74.515196,0.0
26533,3.0,2.0,0.08,8232.0,1446.0,2021-12-28,169000.0,2021.0,39.387525,-74.515196,0.0
26534,3.0,4.0,0.18,8232.0,1598.0,2014-01-30,162000.0,2014.0,39.387525,-74.515196,0.0
26536,3.0,2.0,0.17,8232.0,1500.0,2005-02-25,95000.0,2005.0,39.387525,-74.515196,0.0
26537,3.0,3.0,0.22,8232.0,1500.0,2020-01-17,249900.0,2020.0,39.387525,-74.515196,0.0
26538,3.0,2.0,0.04,8232.0,1768.0,2001-01-09,189900.0,2001.0,39.387525,-74.515196,0.0
26539,2.0,1.0,0.11,8232.0,700.0,2008-04-30,162900.0,2008.0,39.387525,-74.515196,0.0
26540,3.0,1.0,0.14,8232.0,1114.0,1987-01-21,69900.0,1987.0,39.387525,-74.515196,0.0
26541,3.0,2.0,0.37,8232.0,1248.0,2007-12-07,169900.0,2007.0,39.387525,-74.515196,0.0
26542,3.0,2.0,0.11,8232.0,2055.0,2006-01-10,300000.0,2006.0,39.387525,-74.515196,0.0
26543,2.0,1.0,0.22,8232.0,1500.0,2003-07-08,139000.0,2003.0,39.387525,-74.515196,0.0
26545,2.0,1.0,0.16,8232.0,1500.0,2006-03-02,165000.0,2006.0,39.387525,-74.515196,0.0
26547,3.0,2.0,5.73,8232.0,1500.0,2009-01-05,175000.0,2009.0,39.387525,-74.515196,0.0
26550,2.0,2.0,0.39,8232.0,1182.0,2016-09-23,135000.0,2016.0,39.387525,-74.515196,0.0
26551,4.0,2.0,0.16,8232.0,1500.0,1997-02-03,170000.0,1997.0,39.387525,-74.515196,0.0
26554,2.0,1.0,0.12,8232.0,1500.0,2020-12-16,179900.0,2020.0,39.387525,-74.515196,0.0
26555,3.0,1.0,0.09,8232.0,1500.0,2019-09-13,169900.0,2019.0,39.387525,-74.515196,0.0
26556,2.0,1.0,0.11,8232.0,1500.0,2004-03-26,70000.0,2004.0,39.387525,-74.515196,0.0
26558,2.0,1.0,0.15,8232.0,946.0,2009-06-02,47000.0,2009.0,39.387525,-74.515196,0.0
26559,4.0,2.0,0.33,8232.0,1500.0,2003-02-28,219000.0,2003.0,39.387525,-74.515196,0.0
26560,4.0,2.0,0.13,8232.0,1500.0,1994-05-24,89000.0,1994.0,39.387525,-74.515196,0.0
26561,2.0,1.0,0.07,8232.0,1500.0,2003-07-18,137500.0,2003.0,39.387525,-74.515196,0.0
26563,3.0,1.0,0.23,8232.0,1500.0,1996-06-20,279000.0,1996.0,39.387525,-74.515196,0.0
26565,4.0,1.0,0.22,8232.0,1500.0,2012-02-03,99900.0,2012.0,39.387525,-74.515196,0.0
26566,4.0,1.0,0.07,8232.0,1500.0,1996-10-23,169900.0,1996.0,39.387525,-74.515196,0.0
26567,4.0,4.0,0.24,8232.0,1500.0,2015-05-01,229000.0,2015.0,39.387525,-74.515196,0.0
26568,2.0,1.0,0.09,8232.0,1500.0,2021-03-16,129900.0,2021.0,39.387525,-74.515196,0.0
26569,6.0,2.0,0.06,8232.0,1574.0,2014-06-11,105000.0,2014.0,39.387525,-74.515196,0.0
26571,4.0,3.0,0.18,8232.0,1500.0,2017-09-11,249900.0,2017.0,39.387525,-74.515196,0.0
26572,3.0,1.0,1.35,8232.0,1500.0,2019-01-03,149000.0,2019.0,39.387525,-74.515196,0.0
26573,3.0,2.0,0.32,8232.0,1007.0,2007-04-11,104500.0,2007.0,39.387525,-74.515196,0.0
26574,4.0,3.0,0.32,8232.0,2244.0,2020-06-23,284900.0,2020.0,39.387525,-74.515196,0.0
26575,3.0,2.0,2378.0,8232.0,1500.0,2008-03-07,125000.0,2008.0,39.387525,-74.515196,0.0
26577,3.0,3.0,0.06,8232.0,1440.0,2010-06-04,224900.0,2010.0,39.387525,-74.515196,0.0
26578,3.0,2.0,0.25,8232.0,1500.0,2017-09-07,169900.0,2017.0,39.387525,-74.515196,0.0
26579,3.0,2.0,0.12,8232.0,1170.0,2013-11-13,185000.0,2013.0,39.387525,-74.515196,0.0
26580,3.0,2.0,0.19,8232.0,1402.0,2017-10-06,169900.0,2017.0,39.387525,-74.515196,0.0
26582,3.0,2.0,0.17,8232.0,1500.0,2005-06-28,185000.0,2005.0,39.387525,-74.515196,0.0
26583,3.0,1.0,0.03,8232.0,1048.0,2006-09-12,129900.0,2006.0,39.387525,-74.515196,0.0
26585,4.0,4.0,0.11,8232.0,2590.0,2017-06-21,215000.0,2017.0,39.387525,-74.515196,0.0
26587,3.0,1.0,0.15,8232.0,1090.0,2012-01-09,163000.0,2012.0,39.387525,-74.515196,0.0
26588,3.0,1.0,0.1,8232.0,1170.0,2015-08-03,169900.0,2015.0,39.387525,-74.515196,0.0
26589,3.0,2.0,0.23,8232.0,1656.0,2001-04-09,184900.0,2001.0,39.387525,-74.515196,0.0
26590,3.0,1.0,0.19,8232.0,1500.0,1997-04-08,189900.0,1997.0,39.387525,-74.515196,0.0
26591,3.0,3.0,0.21,8232.0,1500.0,2014-02-18,119900.0,2014.0,39.387525,-74.515196,0.0
26593,2.0,2.0,0.11,8232.0,1019.0,2021-08-04,144800.0,2021.0,39.387525,-74.515196,0.0
26594,3.0,1.0,0.13,8232.0,1500.0,2007-05-30,149900.0,2007.0,39.387525,-74.515196,0.0
26595,2.0,2.0,0.11,8232.0,1500.0,2019-03-21,139100.0,2019.0,39.387525,-74.515196,0.0
26596,2.0,2.0,0.17,8232.0,1600.0,1999-05-03,150000.0,1999.0,39.387525,-74.515196,0.0
26598,3.0,2.0,0.2,8232.0,1230.0,2019-10-02,220000.0,2019.0,39.387525,-74.515196,0.0
26599,4.0,2.0,0.08,8232.0,1782.0,2001-11-30,172900.0,2001.0,39.387525,-74.515196,0.0
26600,3.0,2.0,0.22,8232.0,1611.0,2020-02-27,179900.0,2020.0,39.387525,-74.515196,0.0
26604,3.0,1.0,0.19,8232.0,1039.0,2009-07-10,140000.0,2009.0,39.387525,-74.515196,0.0
26605,3.0,2.0,0.1,8232.0,1660.0,2008-10-06,225000.0,2008.0,39.387525,-74.515196,0.0
26608,3.0,2.0,0.19,8232.0,1508.0,2001-06-01,220000.0,2001.0,39.387525,-74.515196,0.0
26612,4.0,2.0,0.21,8232.0,1500.0,2011-03-21,183900.0,2011.0,39.387525,-74.515196,0.0
26614,3.0,2.0,0.32,8232.0,1500.0,2003-03-19,230000.0,2003.0,39.387525,-74.515196,0.0
26617,4.0,3.0,0.11,8232.0,1500.0,2018-10-16,209900.0,2018.0,39.387525,-74.515196,0.0
26618,5.0,2.0,0.17,8232.0,1500.0,2010-01-29,199900.0,2010.0,39.387525,-74.515196,0.0
26621,4.0,4.0,0.21,8232.0,4061.0,2000-02-16,649900.0,2000.0,39.387525,-74.515196,0.0
26622,2.0,1.0,0.15,8232.0,1004.0,2021-11-30,160000.0,2021.0,39.387525,-74.515196,0.0
26624,2.0,1.0,0.29,8232.0,1500.0,2018-09-19,179000.0,2018.0,39.387525,-74.515196,0.0
26627,2.0,1.0,0.16,8232.0,794.0,2010-07-01,144900.0,2010.0,39.387525,-74.515196,0.0
26628,4.0,2.0,0.15,8232.0,1776.0,2019-05-31,210000.0,2019.0,39.387525,-74.515196,0.0
26629,3.0,2.0,0.14,8232.0,1500.0,2002-09-18,224900.0,2002.0,39.387525,-74.515196,0.0
26632,4.0,2.0,0.1,8232.0,1909.0,2016-03-11,169900.0,2016.0,39.387525,-74.515196,0.0
26633,3.0,2.0,0.13,8232.0,1392.0,1996-07-10,184900.0,1996.0,39.387525,-74.515196,0.0
26634,3.0,2.0,0.14,8232.0,1500.0,2012-03-13,179900.0,2012.0,39.387525,-74.515196,0.0
26635,3.0,2.0,0.23,8232.0,1305.0,2001-09-19,260000.0,2001.0,39.387525,-74.515196,0.0
26636,3.0,1.0,0.17,8232.0,1500.0,1996-11-21,159000.0,1996.0,39.387525,-74.515196,0.0
26640,3.0,1.0,0.17,8232.0,1040.0,2016-07-19,175000.0,2016.0,39.387525,-74.515196,0.0
26641,3.0,2.0,0.05,8232.0,1500.0,2009-06-26,239000.0,2009.0,39.387525,-74.515196,0.0
26642,3.0,2.0,0.23,8757.0,1850.0,2001-07-24,584900.0,2001.0,39.942397,-74.251072,10.0
26643,2.0,1.0,0.23,8757.0,1500.0,1999-11-19,350000.0,1999.0,39.942397,-74.251072,10.0
26645,3.0,1.0,0.29,8757.0,1500.0,1998-05-18,299000.0,1998.0,39.942397,-74.251072,10.0
26646,4.0,2.0,0.18,8757.0,1524.0,2005-07-11,345000.0,2005.0,39.942397,-74.251072,10.0
26648,4.0,3.0,0.23,8757.0,1500.0,1985-12-01,429900.0,1985.0,39.942397,-74.251072,10.0
26653,2.0,1.0,0.12,8757.0,1092.0,2000-06-12,150000.0,2000.0,39.942397,-74.251072,10.0
26654,2.0,2.0,0.14,8757.0,1500.0,1989-10-04,259000.0,1989.0,39.942397,-74.251072,10.0
26655,2.0,2.0,0.15,8757.0,1232.0,2002-06-11,249900.0,2002.0,39.942397,-74.251072,10.0
26656,2.0,2.0,0.13,8757.0,1500.0,2021-03-17,279000.0,2021.0,39.942397,-74.251072,10.0
26657,3.0,2.0,0.23,8757.0,1348.0,2000-05-25,344900.0,2000.0,39.942397,-74.251072,10.0
26658,2.0,2.0,0.15,8757.0,1232.0,1998-08-27,185000.0,1998.0,39.942397,-74.251072,10.0
26659,2.0,2.0,0.14,8757.0,1615.0,1996-01-11,283000.0,1996.0,39.942397,-74.251072,10.0
26660,2.0,2.0,0.13,8757.0,1232.0,2019-01-08,254000.0,2019.0,39.942397,-74.251072,10.0
26662,2.0,2.0,0.15,8757.0,1500.0,1992-08-03,249000.0,1992.0,39.942397,-74.251072,10.0
26663,2.0,2.0,0.11,8757.0,1500.0,2021-05-27,289000.0,2021.0,39.942397,-74.251072,10.0
26664,2.0,2.0,0.11,8757.0,1500.0,2004-03-09,259900.0,2004.0,39.942397,-74.251072,10.0
26666,2.0,2.0,0.12,8757.0,1232.0,2004-07-07,290000.0,2004.0,39.942397,-74.251072,10.0
26667,2.0,1.0,0.11,8757.0,1500.0,2021-01-29,279900.0,2021.0,39.942397,-74.251072,10.0
26668,2.0,2.0,0.17,8757.0,1500.0,2017-08-02,339900.0,2017.0,39.942397,-74.251072,10.0
26669,2.0,2.0,0.14,8757.0,1153.0,2020-02-10,285000.0,2020.0,39.942397,-74.251072,10.0
26670,3.0,2.0,0.17,8757.0,1500.0,2002-03-12,145000.0,2002.0,39.942397,-74.251072,10.0
26671,3.0,2.0,0.34,8757.0,1500.0,2016-07-28,507000.0,2016.0,39.942397,-74.251072,10.0
26672,2.0,2.0,0.13,8757.0,1501.0,2021-07-07,339900.0,2021.0,39.942397,-74.251072,10.0
26673,2.0,1.0,0.12,8757.0,1124.0,2012-12-04,229900.0,2012.0,39.942397,-74.251072,10.0
26674,2.0,1.0,0.14,8757.0,1163.0,1999-04-27,215000.0,1999.0,39.942397,-74.251072,10.0
26675,2.0,2.0,0.23,8757.0,1440.0,2019-02-25,299900.0,2019.0,39.942397,-74.251072,10.0
26677,2.0,2.0,0.15,8757.0,1514.0,2014-05-14,339000.0,2014.0,39.942397,-74.251072,10.0
26678,2.0,2.0,0.1,8757.0,1364.0,2014-08-20,280000.0,2014.0,39.942397,-74.251072,10.0
26679,3.0,2.0,0.11,8757.0,1500.0,2003-04-17,499000.0,2003.0,39.942397,-74.251072,10.0
26680,2.0,2.0,0.18,8757.0,1440.0,2016-05-10,259999.0,2016.0,39.942397,-74.251072,10.0
26681,3.0,1.0,0.11,8757.0,1248.0,2004-05-27,379900.0,2004.0,39.942397,-74.251072,10.0
26682,2.0,2.0,0.11,8757.0,1500.0,2003-10-15,310000.0,2003.0,39.942397,-74.251072,10.0
26683,5.0,3.0,0.23,8757.0,1500.0,2019-09-04,750000.0,2019.0,39.942397,-74.251072,10.0
26685,2.0,2.0,0.13,8757.0,1615.0,1993-04-16,289000.0,1993.0,39.942397,-74.251072,10.0
26687,2.0,1.0,0.12,8757.0,1124.0,2021-10-07,244900.0,2021.0,39.942397,-74.251072,10.0
26688,2.0,1.0,0.13,8757.0,1500.0,2012-09-25,239900.0,2012.0,39.942397,-74.251072,10.0
26689,2.0,1.0,0.14,8757.0,1500.0,2021-02-13,217000.0,2021.0,39.942397,-74.251072,10.0
26690,2.0,2.0,0.12,8757.0,1232.0,2021-01-07,297500.0,2021.0,39.942397,-74.251072,10.0
26691,4.0,3.0,0.23,8757.0,2398.0,2015-08-19,749000.0,2015.0,39.942397,-74.251072,10.0
26692,2.0,1.0,0.14,8757.0,1121.0,2004-08-05,160000.0,2004.0,39.942397,-74.251072,10.0
26693,2.0,2.0,0.16,8757.0,1500.0,2010-05-19,275000.0,2010.0,39.942397,-74.251072,10.0
26694,2.0,2.0,0.14,8757.0,1500.0,2017-03-15,355000.0,2017.0,39.942397,-74.251072,10.0
26696,2.0,2.0,0.11,8757.0,1448.0,2012-07-09,289900.0,2012.0,39.942397,-74.251072,10.0
26697,2.0,2.0,0.16,8757.0,1584.0,2008-03-25,369900.0,2008.0,39.942397,-74.251072,10.0
26698,2.0,1.0,0.14,8757.0,1500.0,2014-06-19,225000.0,2014.0,39.942397,-74.251072,10.0
26699,2.0,2.0,0.13,8757.0,1500.0,2021-07-19,271000.0,2021.0,39.942397,-74.251072,10.0
26700,2.0,2.0,0.13,8757.0,1500.0,2019-02-27,269000.0,2019.0,39.942397,-74.251072,10.0
26701,2.0,2.0,0.14,8757.0,1121.0,2018-08-30,305888.0,2018.0,39.942397,-74.251072,10.0
26702,2.0,2.0,0.11,8757.0,1500.0,2021-09-09,299900.0,2021.0,39.942397,-74.251072,10.0
26704,2.0,1.0,0.11,8757.0,1500.0,2018-02-13,290000.0,2018.0,39.942397,-74.251072,10.0
26705,2.0,1.0,0.14,8757.0,1500.0,2005-12-29,159900.0,2005.0,39.942397,-74.251072,10.0
26706,2.0,1.0,0.12,8757.0,1124.0,2005-12-09,180000.0,2005.0,39.942397,-74.251072,10.0
26707,2.0,2.0,0.13,8757.0,1500.0,2012-11-02,249900.0,2012.0,39.942397,-74.251072,10.0
26708,4.0,1.0,0.29,8757.0,1500.0,2018-10-30,400000.0,2018.0,39.942397,-74.251072,10.0
26709,2.0,2.0,0.12,8757.0,1124.0,2019-08-05,299900.0,2019.0,39.942397,-74.251072,10.0
26710,2.0,2.0,0.13,8757.0,1514.0,2019-08-21,349900.0,2019.0,39.942397,-74.251072,10.0
26712,2.0,2.0,0.12,8757.0,1500.0,2006-03-21,298900.0,2006.0,39.942397,-74.251072,10.0
26713,2.0,2.0,0.25,8757.0,1500.0,2003-07-12,279000.0,2003.0,39.942397,-74.251072,10.0
26714,4.0,3.0,0.11,8757.0,1500.0,2015-10-06,629999.0,2015.0,39.942397,-74.251072,10.0
26715,2.0,2.0,0.16,8757.0,1976.0,2018-12-24,369900.0,2018.0,39.942397,-74.251072,10.0
26717,2.0,2.0,0.16,8757.0,1161.0,2005-01-18,272900.0,2005.0,39.942397,-74.251072,10.0
26718,2.0,1.0,0.12,8757.0,1500.0,2021-09-24,284900.0,2021.0,39.942397,-74.251072,10.0
26719,2.0,2.0,0.11,8757.0,1500.0,2019-09-24,299000.0,2019.0,39.942397,-74.251072,10.0
26720,2.0,2.0,0.13,8757.0,1232.0,2018-06-19,329000.0,2018.0,39.942397,-74.251072,10.0
26721,2.0,2.0,0.14,8757.0,1500.0,2000-09-12,185000.0,2000.0,39.942397,-74.251072,10.0
26722,2.0,3.0,0.14,8757.0,1121.0,2004-12-23,226000.0,2004.0,39.942397,-74.251072,10.0
26723,2.0,2.0,0.17,8757.0,1440.0,2014-04-02,344000.0,2014.0,39.942397,-74.251072,10.0
26724,2.0,2.0,0.21,8757.0,1364.0,2014-05-06,350000.0,2014.0,39.942397,-74.251072,10.0
26725,2.0,2.0,0.28,8757.0,1678.0,2021-11-08,399000.0,2021.0,39.942397,-74.251072,10.0
26726,3.0,1.0,0.23,8757.0,1284.0,2015-07-23,349000.0,2015.0,39.942397,-74.251072,10.0
26727,4.0,3.0,0.11,8757.0,1500.0,2020-05-13,675000.0,2020.0,39.942397,-74.251072,10.0
26728,2.0,2.0,0.11,8757.0,1601.0,2021-10-28,368999.0,2021.0,39.942397,-74.251072,10.0
26729,3.0,2.0,0.17,8757.0,1680.0,2018-05-04,369990.0,2018.0,39.942397,-74.251072,10.0
26730,2.0,2.0,0.15,8757.0,1514.0,1987-05-11,260000.0,1987.0,39.942397,-74.251072,10.0
26732,2.0,2.0,0.16,8757.0,1440.0,2020-12-24,369900.0,2020.0,39.942397,-74.251072,10.0
26735,2.0,2.0,0.12,8757.0,1232.0,2008-12-16,285000.0,2008.0,39.942397,-74.251072,10.0
26736,2.0,2.0,0.17,8757.0,1400.0,2005-08-15,279700.0,2005.0,39.942397,-74.251072,10.0
26737,3.0,2.0,0.29,8757.0,1637.0,1999-11-05,429000.0,1999.0,39.942397,-74.251072,10.0
26739,5.0,4.0,0.23,8757.0,1500.0,2003-01-14,699000.0,2003.0,39.942397,-74.251072,10.0
26740,2.0,2.0,0.14,8757.0,1404.0,1989-04-05,245000.0,1989.0,39.942397,-74.251072,10.0
26741,2.0,2.0,0.17,8757.0,1440.0,2022-02-15,359900.0,2022.0,39.942397,-74.251072,10.0
26742,3.0,2.0,0.23,8757.0,1500.0,2014-03-07,405000.0,2014.0,39.942397,-74.251072,10.0
26743,3.0,2.0,0.24,8757.0,1500.0,2021-12-13,379900.0,2021.0,39.942397,-74.251072,10.0
26744,2.0,2.0,0.16,8757.0,1232.0,2001-08-28,250000.0,2001.0,39.942397,-74.251072,10.0
26745,3.0,2.0,0.23,8757.0,1500.0,2002-03-20,455000.0,2002.0,39.942397,-74.251072,10.0
26747,2.0,2.0,0.14,8757.0,1494.0,2005-07-15,355000.0,2005.0,39.942397,-74.251072,10.0
26748,2.0,1.0,0.14,8757.0,1121.0,2006-01-17,315000.0,2006.0,39.942397,-74.251072,10.0
26749,2.0,2.0,0.13,8757.0,1232.0,2013-08-23,289999.0,2013.0,39.942397,-74.251072,10.0
26750,2.0,2.0,0.11,8757.0,1500.0,1998-05-15,285000.0,1998.0,39.942397,-74.251072,10.0
26751,2.0,2.0,0.11,8757.0,1500.0,2022-01-04,339900.0,2022.0,39.942397,-74.251072,10.0
26752,3.0,3.0,0.11,8757.0,1500.0,2006-12-28,450000.0,2006.0,39.942397,-74.251072,10.0
26754,2.0,2.0,0.13,8757.0,1328.0,2000-07-19,329000.0,2000.0,39.942397,-74.251072,10.0
26756,2.0,2.0,0.11,8757.0,1500.0,2001-10-18,279900.0,2001.0,39.942397,-74.251072,10.0
26757,2.0,2.0,0.14,8757.0,1514.0,1989-07-12,310000.0,1989.0,39.942397,-74.251072,10.0
26758,2.0,2.0,0.16,8757.0,1440.0,2020-11-09,345000.0,2020.0,39.942397,-74.251072,10.0
